,address,flood,followInfo
0,太阳公元/2室1厅/89.79平米/南/精装/有电梯,高楼层(共27层)/2011年建板塔结合/太阳宫,93人关注/103次带看2个月以前发布距离13号线芍药居站1060米房本满两年随时看房1190万单价132532元/平米
1,太阳公元/3室1厅/127.28平米/东南 北/精装,高楼层(共22层)/2010年建板楼/太阳宫,46人关注/17次带看1个月以前发布距离13号线芍药居站423米房本满五年1820万单价142992元/平米
2,太阳公元/3室2厅/191.81平米/南 北/其他/有电梯,底层(共22层)/2010年建板楼/太阳宫,143人关注/28次带看9个月以前发布距离13号线芍药居站742米房本满五年2599万单价135499元/平米
3,太阳公元/2室1厅/89.88平米/南/其他/有电梯,低楼层(共27层)/2010年建板楼/太阳宫,42人关注/83次带看1个月以前发布距离13号线芍药居站896米房本满五年随时看房1200万单价133512元/平米
4,太阳公元/2室1厅/85.31平米/南/精装/有电梯,中楼层(共25层)/2011年建板塔结合/太阳宫,51人关注/36次带看29天以前发布距离13号线芍药居站813米随时看房1180万单价138320元/平米
5,太阳公元/2室2厅/89.28平米/南/精装/有电梯,顶层(共27层)/2010年建板楼/太阳宫,52人关注/30次带看3个月以前发布距离13号线芍药居站896米房本满两年随时看房1180万单价132169元/平米
6,太阳公元/2室1厅/87.28平米/东 南 北/精装/有电梯,低楼层(共27层)/2010年建板楼/太阳宫,37人关注/19次带看27天以前发布距离13号线芍药居站896米房本满两年1200万单价137489元/平米
7,太阳公元/3室2厅/162.52平米/南 北/精装/有电梯,中楼层(共25层)/2011年建板楼/太阳宫,51人关注/24次带看30天以前发布距离13号线芍药居站834米2450万单价150751元/平米
8,太阳公元/3室1厅/116.74平米/南 西 北/精装,低楼层(共27层)/2010年建板楼/太阳宫,23人关注/5次带看8天以前发布距离13号线芍药居站896米房本满五年1700万单价145623元/平米
9,太阳公元/3室1厅/121.94平米/南 北/精装/有电梯,低楼层(共22层)/2010年建板楼/太阳宫,87人关注/17次带看1个月以前发布距离13号线芍药居站423米房本满五年1880万单价154175元/平米
10,太阳公元/3室2厅/164.65平米/南 北/精装/有电梯,高楼层(共26层)/2010年建板楼/太阳宫,63人关注/11次带看1个月以前发布距离13号线芍药居站724米房本满两年2500万单价151838元/平米
11,太阳公元/1室1厅/60.57平米/南/精装/有电梯,低楼层(共20层)/2011年建板塔结合/太阳宫,56人关注/0次带看4个月以前发布距离13号线芍药居站540米房本满五年900万单价148589元/平米
12,太阳公元/3室2厅/155.72平米/南 北/精装/有电梯,高楼层(共25层)/2011年建板楼/太阳宫,62人关注/9次带看一年前发布距离13号线芍药居站834米房本满两年2450万单价157334元/平米
13,太阳公元/2室1厅/87.85平米/南 西北/其他/有电梯,高楼层(共27层)/2011年建板塔结合/太阳宫,53人关注/8次带看3个月以前发布距离13号线芍药居站1060米房本满两年1250万单价142288元/平米
14,太阳公元/2室1厅/86.45平米/南/精装/有电梯,低楼层(共22层)/2012年建板楼/太阳宫,59人关注/1次带看7个月以前发布距离13号线芍药居站502米房本满两年1350万单价156160元/平米
15,太阳公元/2室2厅/152.43平米/南 北/精装/有电梯,底层(共25层)/2012年建板楼/太阳宫,70人关注/3次带看3个月以前发布距离13号线芍药居站523米房本满两年2280万单价149577元/平米
16,太阳公元/2室1厅/75.95平米/南 北/精装/有电梯,底层(共10层)/2010年建板楼/太阳宫,50人关注/1次带看1个月以前发布距离13号线芍药居站1124米房本满五年1200万单价157999元/平米
17,太阳公元/3室1厅/137.56平米/南 北/精装/有电梯,中楼层(共25层)/2011年建板楼/太阳宫,18人关注/4次带看31天以前发布房本满两年2150万单价156296元/平米
18,太阳公元/2室1厅/89.79平米/南/其他/有电梯,高楼层(共27层)/2011年建板塔结合/太阳宫,77人关注/15次带看11个月以前发布房本满五年1200万单价133646元/平米
19,太阳公元/2室2厅/87.28平米/东 南 北/精装/有电梯,低楼层(共27层)/2010年建板楼/太阳宫,61人关注/1次带看7个月以前发布距离13号线芍药居站896米房本满两年1280万单价146655元/平米
20,太阳公元/3室2厅/127.28平米/东 南/精装/有电梯,顶层(共22层)/2010年建板楼/太阳宫,49人关注/0次带看5个月以前发布距离13号线芍药居站423米房本满两年1780万单价139850元/平米
21,太阳公元/3室1厅/140.14平米/南 北/精装/有电梯,高楼层(共25层)/2011年建板塔结合/太阳宫,60人关注/29次带看2个月以前发布距离13号线芍药居站841米2100万单价149851元/平米
22,太阳公元/3室2厅/158.9平米/南 北/其他/有电梯,低楼层(共25层)/2011年建板塔结合/太阳宫,95人关注/35次带看8个月以前发布距离13号线芍药居站813米2350万单价147892元/平米
23,太阳公元/1室1厅/68.53平米/南/精装/有电梯,顶层(共10层)/2010年建板楼/太阳宫,38人关注/3次带看4个月以前发布距离13号线芍药居站1124米房本满两年899万单价131184元/平米
24,太阳公元/2室1厅/89.29平米/南/精装/有电梯,低楼层(共28层)/2010年建板楼/太阳宫,29人关注/1次带看1个月以前发布距离13号线芍药居站1124米房本满五年1200万单价134394元/平米
25,太阳公元/4室2厅/220.09平米/南 北/精装/有电梯,顶层(共22层)/2010年建板楼/太阳宫,34人关注/0次带看5天以前发布距离13号线芍药居站849米3450万单价156755元/平米
26,太阳公元/3室1厅/140.14平米/南 北/精装/有电梯,中楼层(共25层)/2011年建板塔结合/太阳宫,50人关注/0次带看1个月以前发布距离13号线芍药居站813米房本满五年2060万单价146996元/平米
27,太阳公元/3室1厅/137.49平米/南 北/精装/有电梯,中楼层(共23层)/2011年建板楼/太阳宫,34人关注/11次带看3个月以前发布距离13号线芍药居站718米2199万单价159939元/平米
