,address,flood,followInfo
0,宏福园/3室1厅/95.01平米/南 北/简装/无电梯,底层(共6层)/1997年建板楼/西红门,67人关注/32次带看3个月以前发布房本满五年395万单价41575元/平米
1,宏福园/2室1厅/76.37平米/南 北/简装,低楼层(共6层)/1997年建板楼/西红门,154人关注/40次带看2个月以前发布房本满五年随时看房316万单价41378元/平米
2,宏福园/3室1厅/96.83平米/南 北/精装/无电梯,底层(共6层)/1997年建板楼/西红门,18人关注/5次带看15天以前发布房本满五年405万单价41826元/平米
3,宏福园/2室1厅/80.65平米/东 南 北/简装/无电梯,顶层(共6层)/1997年建板楼/西红门,110人关注/11次带看4个月以前发布房本满五年319万单价39554元/平米
4,宏福园/2室1厅/74.81平米/南 北/其他/无电梯,中楼层(共6层)/1998年建板楼/西红门,12人关注/9次带看5天以前发布房本满两年335万单价44781元/平米
5,宏福园/2室1厅/77.81平米/南 北/精装/无电梯,高楼层(共6层)/1995年建板楼/西红门,84人关注/36次带看1个月以前发布随时看房326万单价41897元/平米
6,宏福园/2室2厅/95.01平米/南 北/精装/无电梯,低楼层(共6层)/1996年建板楼/西红门,17人关注/2次带看9天以前发布房本满五年390万单价41049元/平米
7,宏福园/1室1厅/65.1平米/南 北/其他,高楼层(共6层)/1997年建板楼/西红门,17人关注/0次带看6天以前发布房本满五年270万单价41475元/平米
8,宏福园/2室1厅/79.58平米/南 北/精装/无电梯,中楼层(共6层)/1997年建板楼/西红门,73人关注/17次带看1个月以前发布房本满两年334万单价41971元/平米
9,宏福园/3室1厅/97.69平米/南 北/简装/无电梯,中楼层(共6层)/1998年建板楼/西红门,37人关注/3次带看2个月以前发布房本满两年404万单价41356元/平米
10,宏福园/1室1厅/65.1平米/南 北/简装,顶层(共6层)/1997年建板楼/西红门,13人关注/0次带看11天以前发布273万单价41936元/平米
