,address,flood,followInfo
0,焦各庄街2号院/3室1厅/92.79平米/南 北/精装/有电梯,中楼层(共11层)/2011年建板塔结合/顺义其它,17人关注/2次带看27天以前发布房本满两年348万单价37505元/平米
1,焦各庄街2号院/2室1厅/86平米/南/简装/有电梯,底层(共11层)/2011年建板塔结合/顺义其它,9人关注/0次带看1个月以前发布房本满两年320万单价37210元/平米
2,焦各庄街2号院/3房间1卫/105.22平米/东 西/简装/有电梯,低楼层(共12层)/2012年建板塔结合/顺义其它,64人关注/0次带看4个月以前发布距离15号线南法信站992米房本满两年245万单价23285元/平米
3,焦各庄街2号院/2房间1卫/59.1平米/南/简装/有电梯,中楼层(共12层)/2012年建板塔结合/顺义其它,37人关注/2次带看3个月以前发布128万单价21659元/平米
4,焦各庄街2号院/3房间1卫/104.59平米/东 西/精装/有电梯,顶层(共12层)/2012年建板塔结合/顺义其它,38人关注/2次带看5个月以前发布225万单价21513元/平米
5,焦各庄街2号院/2室1厅/90.93平米/南 北/精装/有电梯,中楼层(共11层)/2011年建板塔结合/顺义其它,69人关注/0次带看3个月以前发布房本满两年335万单价36842元/平米
6,焦各庄街2号院/2房间1卫/60.31平米/南/精装/有电梯,低楼层(共12层)/2012年建板塔结合/顺义其它,5人关注/4次带看28天以前发布140万单价23214元/平米
7,焦各庄街2号院/3房间1卫/104.65平米/南 北/精装/有电梯,高楼层(共12层)/2012年建板塔结合/顺义其它,11人关注/2次带看1个月以前发布距离15号线南法信站1080米房本满两年230万单价21979元/平米
8,焦各庄街2号院/4房间1卫/97平米/北/简装/有电梯,中楼层(共12层)/2012年建板塔结合/顺义其它,2人关注/1次带看1个月以前发布距离15号线南法信站992米房本满两年220万单价22681元/平米
9,焦各庄街2号院/3房间1卫/105.22平米/东 西/精装/有电梯,低楼层(共12层)/2012年建板塔结合/顺义其它,3人关注/0次带看1个月以前发布距离15号线南法信站992米房本满两年225万单价21384元/平米
10,焦各庄街2号院/2房间1卫/67.27平米/东/精装/有电梯,中楼层(共12层)/2012年建板塔结合/顺义其它,12人关注/2次带看1个月以前发布135万单价20069元/平米
