,address,flood,followInfo
0,建国门北大街5号/4室2厅/277.69平米/西 北/其他/有电梯,中楼层(共24层)/2008年建塔楼/建国门内,34人关注/23次带看3个月以前发布房本满五年随时看房1500万单价54018元/平米
1,建国门北大街5号/1室2厅/140.62平米/西/其他,中楼层(共24层)/2008年建塔楼/建国门内,12人关注/11次带看1个月以前发布距离1号线建国门站882米房本满五年随时看房795万单价56536元/平米
2,建国门北大街5号/2室1厅/143.71平米/东/简装/有电梯,低楼层(共24层)/2008年建塔楼/建国门内,129人关注/33次带看4个月以前发布房本满五年800万单价55668元/平米
3,建国门北大街5号/3室2厅/154.29平米/南/其他/有电梯,低楼层(共24层)/2008年建塔楼/建国门内,11人关注/7次带看24天以前发布距离1号线建国门站882米随时看房990万单价64165元/平米
4,建国门北大街5号/1室1厅/86.71平米/北/精装/有电梯,中楼层(共24层)/2008年建塔楼/建国门内,48人关注/2次带看8个月以前发布房本满两年580万单价66890元/平米
5,建国门北大街5号/4室1厅/508.74平米/东 南 西/精装/有电梯,高楼层(共24层)/2008年建塔楼/建国门内,100人关注/21次带看9个月以前发布房本满五年2540万单价49928元/平米
6,建国门北大街5号/1室1厅/78.93平米/西/简装,高楼层(共24层)/2008年建塔楼/建国门内,14人关注/0次带看刚刚发布距离1号线建国门站882米房本满五年490万单价62081元/平米
7,建国门北大街5号/3室2厅/146.17平米/西/精装/有电梯,中楼层(共24层)/2008年建塔楼/建国门内,3人关注/1次带看5个月以前发布距离1号线建国门站882米房本满五年950万单价64993元/平米
8,建国门北大街5号/2室1厅/156.82平米/东/精装/有电梯,高楼层(共24层)/2008年建塔楼/建国门内,34人关注/1次带看6个月以前发布990万单价63130元/平米
