,address,flood,followInfo
0,中建国际城/2室1厅/78.23平米/南 西/简装,低楼层(共15层)/2014年建板楼/顺义其它,51人关注/72次带看2个月以前发布房本满两年随时看房359万单价45891元/平米
1,中建国际城/2室1厅/78.72平米/东南/精装,低楼层(共11层)/2014年建板楼/顺义其它,8人关注/1次带看3天以前发布房本满两年368万单价46748元/平米
2,中建国际城/2室1厅/80.52平米/东南/精装,高楼层(共15层)/2014年建板楼/顺义其它,18人关注/10次带看5个月以前发布房本满两年随时看房370万单价45952元/平米
3,中建国际城/2室1厅/81.46平米/南 北/精装,低楼层(共10层)/2014年建板楼/顺义其它,11人关注/7次带看12天以前发布398万单价48859元/平米
4,中建国际城/2室1厅/81.93平米/南 北/精装,中楼层(共13层)/2014年建板楼/顺义其它,11人关注/0次带看9天以前发布398万单价48579元/平米
5,中建国际城/3室1厅/94.28平米/南 北/精装,顶层(共14层)/2014年建板楼/顺义其它,11人关注/10次带看1个月以前发布随时看房440万单价46670元/平米
6,中建国际城/2室1厅/77.79平米/南/精装,高楼层(共15层)/2014年建板楼/顺义其它,39人关注/18次带看3个月以前发布355万单价45636元/平米
