,address,flood,followInfo
0,向阳楼/2室1厅/53.52平米/南 北/精装/无电梯,高楼层(共6层)/1982年建板楼/城子,8人关注/0次带看2天以前发布房本满五年230万单价42975元/平米
1,向阳楼/3室1厅/65.86平米/南 北/毛坯/无电梯,高楼层(共6层)/1980年建板楼/城子,51人关注/40次带看5个月以前发布房本满五年随时看房238万单价36138元/平米
2,向阳楼/2室1厅/61.31平米/南 北/其他/无电梯,顶层(共5层)/1970年建板楼/城子,27人关注/1次带看2个月以前发布房本满两年228万单价37189元/平米
3,向阳楼/2室1厅/69.17平米/东南 北/其他/无电梯,顶层(共5层)/1970年建板楼/城子,8人关注/16次带看1个月以前发布随时看房249万单价35999元/平米
4,向阳楼/2室1厅/61平米/南/精装/无电梯,高楼层(共6层)/1980年建板楼/城子,8人关注/10次带看1个月以前发布随时看房222万单价36394元/平米
5,向阳楼/3室1厅/65.19平米/南 北/简装/无电梯,底层(共5层)/1970年建板楼/城子,15人关注/13次带看6个月以前发布265万单价40651元/平米
6,向阳楼/2室1厅/46.29平米/南 北/其他,中楼层(共5层)/1982年建板楼/城子,20人关注/2次带看6天以前发布房本满五年190万单价41046元/平米
