,address,flood,followInfo
0,芳城园三区/3室1厅/88.7平米/南 北/简装/无电梯,顶层(共5层)/板楼/方庄,53人关注/32次带看1个月以前发布距离14号线(东段)方庄站682米房本满五年随时看房630万单价71026元/平米
1,芳城园三区/3室1厅/96.65平米/东南/其他/有电梯,高楼层(共25层)/1995年建塔楼/方庄,77人关注/50次带看1个月以前发布距离14号线(东段)方庄站318米房本满五年随时看房550万单价56907元/平米
2,芳城园三区/2室2厅/65.1平米/西南/精装/有电梯,中楼层(共25层)/1990年建塔楼/方庄,65人关注/25次带看5个月以前发布房本满五年453万单价69586元/平米
3,芳城园三区/3室1厅/90.51平米/东南/其他/有电梯,中楼层(共25层)/1990年建塔楼/方庄,17人关注/92次带看7个月以前发布距离14号线(东段)方庄站267米房本满五年随时看房600万单价66292元/平米
4,芳城园三区/4室1厅/153平米/东南 北/简装/有电梯,高楼层(共25层)/1990年建塔楼/方庄,18人关注/1次带看6天以前发布房本满五年800万单价52288元/平米
5,芳城园三区/4室1厅/153平米/西南 北/其他/有电梯,高楼层(共25层)/1990年建塔楼/方庄,0人关注/25次带看9个月以前发布房本满五年850万单价55556元/平米
6,芳城园三区/3室1厅/96.65平米/东南/其他/有电梯,中楼层(共25层)/1995年建塔楼/方庄,36人关注/5次带看11天以前发布房本满五年590万单价61046元/平米
7,芳城园三区/3室1厅/135.28平米/西南/其他/有电梯,低楼层(共25层)/1998年建塔楼/方庄,118人关注/56次带看7个月以前发布距离14号线(东段)方庄站603米房本满五年915万单价67638元/平米
8,芳城园三区/1室1厅/47.12平米/东南/其他/有电梯,低楼层(共25层)/1993年建塔楼/方庄,116人关注/18次带看1个月以前发布距离14号线(东段)方庄站318米房本满两年300万单价63668元/平米
9,芳城园三区/2室1厅/71平米/西南/其他/有电梯,顶层(共25层)/1990年建塔楼/方庄,2人关注/0次带看5天以前发布480万单价67606元/平米
10,芳城园三区/4室1厅/140.91平米/东南/简装/有电梯,顶层(共25层)/1996年建塔楼/方庄,56人关注/20次带看1个月以前发布880万单价62452元/平米
11,芳城园三区/2室1厅/69.76平米/西南/简装/有电梯,中楼层(共25层)/1990年建塔楼/方庄,31人关注/0次带看1个月以前发布距离14号线(东段)方庄站267米房本满五年439万单价62931元/平米
12,芳城园三区/3室1厅/97.38平米/西南/简装/有电梯,底层(共25层)/1993年建塔楼/方庄,52人关注/4次带看4个月以前发布距离14号线(东段)方庄站318米随时看房520万单价53400元/平米
13,芳城园三区/4室1厅/187.94平米/东南/精装/有电梯,中楼层(共25层)/1996年建塔楼/方庄,131人关注/14次带看4个月以前发布距离14号线(东段)方庄站683米955万单价50815元/平米
14,芳城园三区/3室1厅/139平米/西南/精装/有电梯,中楼层(共25层)/1990年建塔楼/方庄,145人关注/10次带看一年前发布房本满五年810万单价58274元/平米
15,芳城园三区/4室1厅/153平米/西南/简装/有电梯,中楼层(共25层)/1990年建塔楼/方庄,151人关注/25次带看一年前发布距离14号线(东段)方庄站414米720万单价47059元/平米
