,address,flood,followInfo
0,风景club/1室1厅/68.17平米/南 北/精装,高楼层(共11层)/2007年建板楼/草桥,103人关注/28次带看1个月以前发布距离10号线草桥站763米房本满五年随时看房408万单价59851元/平米
1,风景club/3室2厅/119.7平米/南 北/其他/有电梯,高楼层(共12层)/2007年建板楼/草桥,188人关注/173次带看5个月以前发布距离10号线草桥站640米房本满五年随时看房950万单价79366元/平米
2,风景club/3室2厅/159.81平米/西南/精装/有电梯,低楼层(共15层)/2007年建塔楼/草桥,30人关注/84次带看4个月以前发布距离10号线草桥站810米房本满两年随时看房1050万单价65704元/平米
3,风景club/2室1厅/87.39平米/南 北/简装/有电梯,中楼层(共11层)/2007年建板楼/草桥,131人关注/46次带看1个月以前发布距离10号线草桥站763米房本满五年550万单价62937元/平米
4,风景club/3室1厅/124.03平米/南 北/精装/有电梯,顶层(共12层)/2007年建板楼/草桥,14人关注/2次带看27天以前发布距离10号线草桥站640米房本满五年930万单价74982元/平米
5,风景club/1室2厅/82.87平米/东 北/精装/有电梯,高楼层(共15层)/2007年建塔楼/草桥,21人关注/75次带看3个月以前发布距离10号线草桥站810米随时看房560万单价67576元/平米
6,风景club/3室2厅/159.81平米/东南/精装/有电梯,中楼层(共15层)/2007年建塔楼/草桥,33人关注/65次带看3个月以前发布距离10号线草桥站810米房本满五年随时看房1150万单价71961元/平米
7,风景club/3室2厅/139.01平米/西北/精装/有电梯,高楼层(共15层)/2007年建塔楼/草桥,53人关注/9次带看4个月以前发布距离10号线草桥站810米房本满两年980万单价70499元/平米
8,风景club/1室1厅/68.39平米/南 北/精装/有电梯,中楼层(共12层)/2007年建板楼/草桥,75人关注/5次带看1个月以前发布距离10号线草桥站763米408万单价59658元/平米
9,风景club/3室2厅/143.79平米/南 北/精装/有电梯,顶层(共12层)/2007年建板楼/草桥,4人关注/4次带看1天以前发布距离10号线草桥站640米房本满两年1070万单价74415元/平米
