,address,flood,followInfo
0,西府景园/2室1厅/91.09平米/西南/精装/有电梯,中楼层(共23层)/2004年建板塔结合/岳各庄,68人关注/40次带看2个月以前发布房本满五年525万单价57636元/平米
1,西府景园/3室1厅/116.13平米/东 西/精装,中楼层(共23层)/2004年建板塔结合/岳各庄,13人关注/13次带看13天以前发布房本满五年608万单价52356元/平米
2,西府景园/3室2厅/119.5平米/南 北/精装/有电梯,高楼层(共23层)/2004年建板塔结合/岳各庄,59人关注/32次带看1个月以前发布房本满五年670万单价56067元/平米
3,西府景园/3室1厅/116.13平米/东 西/精装/有电梯,低楼层(共23层)/2004年建板塔结合/岳各庄,34人关注/36次带看7个月以前发布房本满五年630万单价54250元/平米
4,西府景园/2室1厅/89.32平米/西南/精装/有电梯,中楼层(共23层)/2004年建板塔结合/岳各庄,31人关注/7次带看16天以前发布房本满五年480万单价53740元/平米
5,西府景园/3室2厅/118.01平米/东 西/精装/有电梯,高楼层(共23层)/2004年建板塔结合/岳各庄,19人关注/5次带看15天以前发布房本满五年619万单价52454元/平米
6,西府景园/2室1厅/89.32平米/西北/简装/有电梯,低楼层(共23层)/2004年建板塔结合/岳各庄,73人关注/16次带看6个月以前发布房本满五年495万单价55419元/平米
7,西府景园/2室1厅/90.72平米/西南/精装,低楼层(共23层)/2004年建板塔结合/岳各庄,19人关注/9次带看1个月以前发布房本满五年530万单价58422元/平米
8,西府景园/2室1厅/91.09平米/西南/其他/有电梯,高楼层(共23层)/2004年建板塔结合/岳各庄,16人关注/4次带看9天以前发布房本满五年515万单价56538元/平米
9,西府景园/3室1厅/119.5平米/南 北/精装/有电梯,低楼层(共23层)/2004年建板塔结合/岳各庄,257人关注/49次带看4个月以前发布房本满五年580万单价48536元/平米
10,西府景园/2室1厅/89.32平米/西北/精装/有电梯,低楼层(共23层)/2004年建板塔结合/岳各庄,15人关注/1次带看30天以前发布房本满两年485万单价54300元/平米
11,西府景园/3室2厅/119.06平米/南/精装/有电梯,底层(共23层)/2004年建板塔结合/岳各庄,48人关注/21次带看4个月以前发布房本满五年650万单价54595元/平米
