,address,flood,followInfo
0,建明里小区/2室1厅/65平米/南 北/精装/无电梯,中楼层(共5层)/1984年建板楼/西关环岛,45人关注/11次带看14天以前发布距离昌平线昌平站1069米房本满五年260万单价40000元/平米
1,建明里小区/2室1厅/91.71平米/南/简装/无电梯,低楼层(共6层)/2000年建板楼/西关环岛,11人关注/5次带看23天以前发布距离昌平线昌平站912米房本满五年随时看房338万单价36856元/平米
2,建明里小区/3室1厅/101.07平米/东 西/简装/无电梯,高楼层(共6层)/2000年建板楼/西关环岛,17人关注/11次带看一年前发布距离昌平线昌平站1057米房本满五年随时看房350万单价34630元/平米
3,建明里小区/3室1厅/98.76平米/南 北/精装/无电梯,高楼层(共6层)/1998年建板楼/西关环岛,147人关注/43次带看一年前发布房本满五年360万单价36453元/平米
4,建明里小区/3室1厅/92.55平米/南 北/简装,中楼层(共5层)/2003年建板楼/西关环岛,25人关注/4次带看1个月以前发布距离昌平线昌平站1054米房本满五年随时看房350万单价37818元/平米
5,建明里小区/2室1厅/115.1平米/南/简装,中楼层(共12层)/2005年建板塔结合/西关环岛,30人关注/7次带看5个月以前发布340万单价29540元/平米
6,建明里小区/2室2厅/99.31平米/南 北/简装/无电梯,高楼层(共6层)/1996年建板楼/西关环岛,31人关注/4次带看10个月以前发布距离昌平线昌平站1093米房本满五年345万单价34740元/平米
7,建明里小区/2室1厅/65平米/南 北/精装/无电梯,顶层(共5层)/1984年建板楼/西关环岛,65人关注/4次带看1个月以前发布距离昌平线昌平站1069米房本满五年260万单价40000元/平米
8,建明里小区/3室2厅/135.2平米/南 北/精装/无电梯,中楼层(共6层)/2002年建板楼/西关环岛,34人关注/4次带看9个月以前发布距离昌平线昌平站1148米房本满五年430万单价31805元/平米
9,建明里小区/3室2厅/110.84平米/南 北/精装/无电梯,顶层(共6层)/1998年建板楼/西关环岛,5人关注/1次带看1个月以前发布距离昌平线昌平站1138米房本满五年360万单价32480元/平米
10,建明里小区/2室2厅/93.68平米/东 西/精装/无电梯,中楼层(共6层)/1999年建板楼/西关环岛,46人关注/10次带看5个月以前发布距离昌平线昌平站1057米房本满五年305万单价32558元/平米
11,建明里小区/3室1厅/123.9平米/南 北/精装/无电梯,高楼层(共6层)/2002年建板楼/西关环岛,12人关注/0次带看4个月以前发布距离昌平线昌平站1080米房本满五年435万单价35109元/平米
12,建明里小区/2室1厅/82.38平米/南 北/其他/无电梯,中楼层(共6层)/1998年建板楼/西关环岛,19人关注/0次带看4个月以前发布房本满五年329万单价39937元/平米
13,建明里小区/3室1厅/135.2平米/南 北/精装/无电梯,顶层(共6层)/2002年建板楼/西关环岛,5人关注/0次带看1个月以前发布房本满五年420万单价31066元/平米
14,建明里小区/2室2厅/85.97平米/南 北/其他,中楼层(共6层)/2004年建板楼/西关环岛,8人关注/0次带看11天以前发布距离昌平线昌平站863米房本满两年310万单价36060元/平米
15,建明里小区/2室1厅/72.09平米/南/简装/无电梯,高楼层(共6层)/1997年建板楼/西关环岛,65人关注/0次带看3个月以前发布距离昌平线昌平站1181米房本满五年280万单价38841元/平米
16,建明里小区/3室1厅/120.25平米/南 北/简装/无电梯,高楼层(共6层)/1999年建板楼/西关环岛,2人关注/0次带看1个月以前发布距离昌平线昌平站912米房本满五年400万单价33265元/平米
17,建明里小区/1室1厅/77.93平米/南/简装/无电梯,高楼层(共6层)/2002年建板楼/西关环岛,62人关注/32次带看一年前发布距离昌平线昌平站1124米随时看房250万单价32081元/平米
18,建明里小区/2室1厅/75.79平米/南/其他/无电梯,顶层(共6层)/2002年建板楼/西关环岛,19人关注/0次带看2个月以前发布距离昌平线昌平站1148米房本满两年269万单价35493元/平米
19,建明里小区/4室2厅/173.63平米/南 北/其他,顶层(共6层)/2002年建板楼/西关环岛,1人关注/0次带看6天以前发布房本满五年460万单价26494元/平米
20,建明里小区/2室1厅/102.93平米/南 北/其他/无电梯,高楼层(共6层)/2002年建板楼/西关环岛,2人关注/0次带看5个月以前发布距离昌平线昌平站1124米400万单价38862元/平米
21,建明里小区/2室1厅/82.16平米/南 北/简装/无电梯,地下室(共6层)/2002年建板楼/西关环岛,129人关注/3次带看8个月以前发布距离昌平线昌平站1080米198万单价24100元/平米
22,建明里小区/2室1厅/99.31平米/南 北/其他/无电梯,底层(共6层)/1996年建板楼/西关环岛,7人关注/5次带看25天以前发布距离昌平线昌平站1093米房本满五年365万单价36754元/平米
