,address,flood,followInfo
0,清源西里/1室1厅/43.08平米/南/简装,底层(共6层)/1993年建板楼/枣园,60人关注/12次带看17天以前发布距离4号线清源路站187米房本满五年230万单价53390元/平米
1,清源西里/3室1厅/70.38平米/南 北/简装/无电梯,顶层(共6层)/1992年建板楼/枣园,47人关注/35次带看1个月以前发布距离4号线清源路站443米房本满五年随时看房300万单价42626元/平米
2,清源西里/2室1厅/67平米/西南 东北/精装,底层(共6层)/1992年建板楼/枣园,5人关注/1次带看2天以前发布距离4号线清源路站486米房本满五年350万单价52239元/平米
3,清源西里/3室1厅/94.14平米/南 北/简装/无电梯,低楼层(共6层)/1990年建板楼/枣园,46人关注/35次带看一年前发布距离4号线清源路站305米房本满五年随时看房430万单价45677元/平米
4,清源西里/3室1厅/74.7平米/南 北/精装/无电梯,顶层(共5层)/1993年建板楼/枣园,64人关注/28次带看3个月以前发布距离4号线清源路站200米房本满两年随时看房312万单价41768元/平米
5,清源西里/3室1厅/75.5平米/东 南 西/其他/无电梯,低楼层(共6层)/1992年建板楼/枣园,29人关注/4次带看6个月以前发布距离4号线清源路站485米房本满两年335万单价44371元/平米
6,清源西里/3室1厅/73.06平米/南 北/精装/无电梯,中楼层(共6层)/1990年建板楼/枣园,48人关注/22次带看1个月以前发布距离4号线清源路站559米房本满五年355万单价48591元/平米
7,清源西里/3室1厅/74.38平米/南 北/其他/无电梯,中楼层(共6层)/1990年建板楼/枣园,134人关注/56次带看5个月以前发布距离4号线清源路站545米房本满五年335万单价45039元/平米
8,清源西里/2室1厅/57.34平米/东 西/简装/无电梯,中楼层(共6层)/1992年建板楼/枣园,90人关注/25次带看5个月以前发布距离4号线清源路站485米房本满两年随时看房256万单价44646元/平米
9,清源西里/2室1厅/77.83平米/南 北/精装/无电梯,低楼层(共6层)/1992年建板楼/枣园,127人关注/31次带看5个月以前发布距离4号线清源路站559米房本满五年370万单价47540元/平米
10,清源西里/2室1厅/53.92平米/西南 北/简装/无电梯,底层(共6层)/1993年建板楼/枣园,14人关注/5次带看17天以前发布距离4号线清源路站64米房本满五年270万单价50075元/平米
11,清源西里/2室1厅/56.79平米/南 北/精装/无电梯,顶层(共6层)/1990年建板楼/枣园,160人关注/31次带看9个月以前发布距离4号线清源路站606米房本满五年270万单价47544元/平米
12,清源西里/2室1厅/57.22平米/东 西/其他/无电梯,中楼层(共6层)/1990年建板楼/枣园,25人关注/7次带看1个月以前发布距离4号线清源路站20米房本满五年263万单价45963元/平米
13,清源西里/3室1厅/88.62平米/南 北/简装/无电梯,高楼层(共6层)/1993年建板楼/枣园,134人关注/60次带看10个月以前发布距离4号线清源路站303米房本满五年随时看房360万单价40623元/平米
14,清源西里/2室1厅/61.19平米/南 北/简装/无电梯,顶层(共5层)/1993年建板楼/枣园,242人关注/53次带看4个月以前发布距离4号线清源路站200米随时看房248万单价40530元/平米
15,清源西里/3室1厅/80.82平米/南 北/简装/无电梯,顶层(共6层)/1997年建板楼/枣园,15人关注/2次带看3个月以前发布距离4号线清源路站742米房本满五年330万单价40832元/平米
16,清源西里/2室1厅/58.15平米/南 西/简装/无电梯,中楼层(共6层)/1990年建板楼/枣园,6人关注/0次带看9天以前发布距离4号线清源路站406米房本满两年随时看房270万单价46432元/平米
17,清源西里/2室1厅/74.44平米/南 北/简装/无电梯,中楼层(共6层)/1990年建板楼/枣园,91人关注/7次带看2个月以前发布距离4号线清源路站492米房本满五年325万单价43660元/平米
