,address,flood,followInfo
0,黑山东街/2室1厅/91.06平米/南 北/简装/无电梯,中楼层(共6层)/2005年建板楼/大峪,22人关注/15次带看一年前发布房本满五年随时看房395万单价43378元/平米
1,黑山东街/2室1厅/54.21平米/南 北/其他/无电梯,顶层(共6层)/1980年建板楼/大峪,22人关注/14次带看28天以前发布房本满五年215万单价39661元/平米
2,黑山东街/2室1厅/56.83平米/南 北/毛坯/无电梯,低楼层(共7层)/1994年建板楼/大峪,108人关注/158次带看9个月以前发布房本满五年249万单价43815元/平米
3,黑山东街/2室1厅/56.83平米/南 北/其他,中楼层(共7层)/1994年建板楼/大峪,4人关注/3次带看13天以前发布房本满五年255万单价44871元/平米
4,黑山东街/2室1厅/63.24平米/南 北/简装/无电梯,顶层(共6层)/2005年建板楼/大峪,8人关注/1次带看3个月以前发布房本满五年280万单价44276元/平米
5,黑山东街/2室1厅/57.66平米/南 北/简装/无电梯,顶层(共6层)/1996年建板楼/大峪,39人关注/11次带看2个月以前发布房本满五年235万单价40757元/平米
6,黑山东街/2室1厅/54.21平米/南 北/其他/无电梯,中楼层(共6层)/1988年建板楼/大峪,27人关注/14次带看1个月以前发布房本满两年235万单价43350元/平米
7,黑山东街/2室1厅/69.97平米/南 北/精装/无电梯,底层(共6层)/2000年建板楼/大峪,19人关注/5次带看6个月以前发布房本满五年308万单价44019元/平米
8,黑山东街/3室1厅/98.72平米/西/精装/无电梯,低楼层(共6层)/2000年建板楼/大峪,11人关注/2次带看1个月以前发布房本满两年402万单价40722元/平米
9,黑山东街/2室1厅/75.4平米/东 西/其他/无电梯,高楼层(共7层)/1994年建板楼/大峪,11人关注/4次带看1个月以前发布房本满五年290万单价38462元/平米
10,黑山东街/2室1厅/67.65平米/南 北/精装/无电梯,低楼层(共6层)/1996年建板楼/大峪,13人关注/1次带看2个月以前发布房本满两年298万单价44051元/平米
11,黑山东街/2室1厅/62.55平米/东 西/其他,中楼层(共6层)/1996年建板楼/大峪,4人关注/1次带看2天以前发布房本满五年250万单价39969元/平米
12,黑山东街/1室1厅/41.62平米/西/其他/无电梯,顶层(共7层)/1994年建板楼/大峪,47人关注/0次带看24天以前发布193万单价46372元/平米
13,黑山东街/1室1厅/41.67平米/南/简装/无电梯,顶层(共7层)/1994年建板楼/大峪,142人关注/6次带看3个月以前发布178万单价42717元/平米
