,address,flood,followInfo
0,正东国际大厦/7室1厅/305.56平米/东 西 东北/精装/有电梯,高楼层(共27层)/2004年建塔楼/东直门,22人关注/2次带看24天以前发布距离2号线东直门站1192米房本满五年2000万单价65454元/平米
1,正东国际大厦/3室2厅/238.31平米/东南/其他,中楼层(共27层)/2004年建塔楼/东直门,1人关注/7次带看3个月以前发布距离2号线东直门站1192米1680万单价70497元/平米
