,address,flood,followInfo
0,东关北里小区/2室1厅/57.94平米/南/精装/无电梯,中楼层(共6层)/1992年建板楼/东关,117人关注/50次带看1个月以前发布房本满两年255万单价44012元/平米
1,东关北里小区/2室1厅/57.67平米/西北/其他/无电梯,底层(共6层)/1988年建板楼/东关,7人关注/11次带看19天以前发布距离昌平线昌平站1154米房本满五年随时看房245万单价42484元/平米
2,东关北里小区/2室1厅/70.75平米/南/精装/无电梯,顶层(共6层)/1993年建板楼/东关,36人关注/4次带看1个月以前发布房本满五年280万单价39576元/平米
3,东关北里小区/3室1厅/72.34平米/南 北/简装,中楼层(共5层)/1992年建板楼/东关,8人关注/4次带看13天以前发布房本满五年299万单价41333元/平米
4,东关北里小区/2室1厅/66.45平米/南 北/简装/无电梯,顶层(共6层)/1993年建板楼/东关,28人关注/0次带看1个月以前发布房本满五年262万单价39429元/平米
5,东关北里小区/3室2厅/129.34平米/南 北/精装/无电梯,顶层(共6层)/1998年建板楼/东关,8人关注/0次带看3个月以前发布房本满五年440万单价34019元/平米
6,东关北里小区/2室1厅/58.43平米/南 西/精装/无电梯,顶层(共6层)/1988年建板楼/东关,82人关注/8次带看8个月以前发布距离昌平线昌平站1184米房本满五年255万单价43642元/平米
7,东关北里小区/3室1厅/86.02平米/南 北/简装/无电梯,高楼层(共6层)/1996年建板楼/东关,13人关注/5次带看1个月以前发布房本满两年360万单价41851元/平米
8,东关北里小区/3室1厅/63.16平米/东 西/精装/无电梯,中楼层(共6层)/1990年建板楼/东关,64人关注/1次带看1个月以前发布房本满两年250万单价39583元/平米
9,东关北里小区/1室1厅/44.87平米/南/简装/无电梯,顶层(共6层)/1992年建板楼/东关,67人关注/14次带看2个月以前发布192.8万单价42969元/平米
10,东关北里小区/4室2厅/167.4平米/南 北/简装/无电梯,高楼层(共7层)/2001年建板楼/东关,8人关注/0次带看18天以前发布房本满两年450万单价26882元/平米
