,address,flood,followInfo
0,石园北区/2室2厅/86.6平米/南 北/简装,顶层(共6层)/1998年建板楼/顺义城,56人关注/8次带看2个月以前发布房本满五年随时看房290万单价33488元/平米
1,石园北区/2室1厅/91.51平米/南 北/简装/无电梯,高楼层(共6层)/1998年建板楼/顺义城,8人关注/6次带看14天以前发布房本满五年326万单价35625元/平米
2,石园北区/3室1厅/91.15平米/南 北/精装/有电梯,中楼层(共16层)/2001年建板塔结合/顺义城,118人关注/33次带看2个月以前发布房本满五年330万单价36205元/平米
3,石园北区/3室1厅/107.82平米/南 西北/简装,低楼层(共18层)/2002年建塔楼/顺义城,129人关注/62次带看7个月以前发布房本满五年355万单价32926元/平米
4,石园北区/3室2厅/130.26平米/西南/简装/无电梯,顶层(共6层)/2001年建板楼/顺义城,16人关注/4次带看14天以前发布房本满五年380万单价29173元/平米
5,石园北区/2室1厅/83.23平米/南 北/精装/无电梯,顶层(共6层)/1999年建板楼/顺义城,216人关注/64次带看4个月以前发布房本满五年305万单价36646元/平米
6,石园北区/4室2厅/117.83平米/南 北/简装/无电梯,顶层(共6层)/1997年建板楼/顺义城,7人关注/0次带看10天以前发布房本满五年380万单价32250元/平米
7,石园北区/2室1厅/93.1平米/东南/精装/有电梯,高楼层(共18层)/2003年建塔楼/顺义城,44人关注/21次带看3个月以前发布房本满五年330万单价35446元/平米
8,石园北区/2室1厅/101.55平米/南/精装/有电梯,高楼层(共18层)/2003年建塔楼/顺义城,39人关注/19次带看4个月以前发布房本满五年370万单价36436元/平米
9,石园北区/2室1厅/90.67平米/东 北/其他/无电梯,低楼层(共6层)/2000年建板楼/顺义城,18人关注/6次带看1个月以前发布房本满五年330万单价36396元/平米
10,石园北区/3室2厅/123.83平米/东 西/精装/无电梯,顶层(共4层)/2000年建板楼/顺义城,82人关注/11次带看7个月以前发布房本满五年382万单价30849元/平米
11,石园北区/2室1厅/91.64平米/南 北/精装/无电梯,顶层(共6层)/1998年建板楼/顺义城,27人关注/1次带看5个月以前发布房本满五年329万单价35902元/平米
12,石园北区/2室2厅/89.15平米/东南/简装/有电梯,中楼层(共18层)/2003年建塔楼/顺义城,38人关注/22次带看1个月以前发布房本满两年325万单价36456元/平米
13,石园北区/2室1厅/90.53平米/西北/简装/无电梯,高楼层(共6层)/2001年建板楼/顺义城,22人关注/0次带看2个月以前发布房本满五年320万单价35348元/平米
14,石园北区/1室1厅/69.4平米/南 北/其他/无电梯,中楼层(共6层)/1999年建板楼/顺义城,42人关注/0次带看4天以前发布房本满五年245万单价35303元/平米
15,石园北区/2室1厅/91.51平米/南 北/简装,高楼层(共6层)/1998年建板楼/顺义城,13人关注/15次带看1个月以前发布房本满五年随时看房325万单价35516元/平米
16,石园北区/2室1厅/78.31平米/南 北/简装/有电梯,高楼层(共16层)/2002年建塔楼/顺义城,178人关注/112次带看6个月以前发布房本满五年289万单价36905元/平米
17,石园北区/3室1厅/99.33平米/南 北/简装/无电梯,高楼层(共6层)/2003年建板楼/顺义城,15人关注/10次带看26天以前发布352万单价35438元/平米
18,石园北区/2室1厅/101.56平米/南/简装,中楼层(共18层)/2003年建塔楼/顺义城,1人关注/3次带看11天以前发布随时看房370万单价36432元/平米
19,石园北区/2室1厅/96.64平米/南 北/简装/无电梯,顶层(共6层)/2000年建板楼/顺义城,20人关注/4次带看3个月以前发布房本满两年315万单价32596元/平米
20,石园北区/2室2厅/84.03平米/南 北/简装/无电梯,顶层(共6层)/1999年建板楼/顺义城,31人关注/5次带看3个月以前发布房本满两年280万单价33322元/平米
21,石园北区/2室1厅/91.24平米/南 北/简装/无电梯,顶层(共6层)/1998年建板楼/顺义城,21人关注/2次带看1个月以前发布房本满两年315万单价34525元/平米
22,石园北区/2室1厅/92.75平米/南 北/简装/无电梯,顶层(共6层)/2000年建板楼/顺义城,10人关注/2次带看1个月以前发布房本满两年335万单价36119元/平米
23,石园北区/3室1厅/118平米/南 北/简装/无电梯,顶层(共6层)/2000年建板楼/顺义城,18人关注/1次带看3个月以前发布房本满两年430万单价36441元/平米
24,石园北区/1室1厅/77.87平米/南 北/简装/无电梯,中楼层(共6层)/2000年建板楼/顺义城,52人关注/2次带看1个月以前发布265万单价34032元/平米
25,石园北区/3室1厅/107.06平米/东 南 北/简装,高楼层(共18层)/2002年建塔楼/顺义城,2人关注/0次带看4天以前发布房本满五年360万单价33627元/平米
