,address,flood,followInfo
0,富卓花园/3室2厅/139.59平米/南 西 北/简装/有电梯,中楼层(共21层)/2003年建塔楼/宣武门,27人关注/4次带看1个月以前发布距离2号线宣武门站646米房本满五年2000万单价143277元/平米
1,富卓花园/3室2厅/139.59平米/西北/精装/有电梯,中楼层(共21层)/2003年建塔楼/宣武门,24人关注/19次带看4个月以前发布距离2号线宣武门站646米房本满五年1900万单价136113元/平米
