,address,flood,followInfo
0,黄寺大街2号院/3室1厅/78.59平米/南 西 北/简装/无电梯,高楼层(共6层)/1990年建板楼/安定门,232人关注/14次带看9个月以前发布距离8号线安德里北街站986米房本满五年700万单价89070元/平米
1,黄寺大街2号院/2室1厅/59.81平米/南 北/简装/无电梯,顶层(共6层)/1990年建板楼/安定门,103人关注/10次带看10个月以前发布距离8号线安德里北街站986米房本满五年530万单价88614元/平米
2,黄寺大街2号院/3室1厅/80.02平米/南 北/其他/无电梯,顶层(共6层)/1990年建板楼/安定门,7人关注/0次带看1个月以前发布距离8号线安德里北街站986米房本满五年720万单价89978元/平米
