,address,flood,followInfo
0,安德馨居/3室1厅/71.51平米/西南/精装/无电梯,中楼层(共6层)/2002年建板楼/六铺炕,288人关注/182次带看5个月以前发布距离2号线鼓楼大街站1026米房本满五年925万单价129353元/平米
1,安德馨居/2室1厅/71.17平米/南 北/简装/无电梯,低楼层(共6层)/2003年建板楼/六铺炕,70人关注/34次带看3个月以前发布距离2号线鼓楼大街站899米房本满五年920万单价129268元/平米
2,安德馨居/1室1厅/57.08平米/北/简装/无电梯,低楼层(共7层)/2002年建板楼/六铺炕,22人关注/8次带看18天以前发布距离2号线积水潭站1087米房本满五年随时看房740万单价129643元/平米
3,安德馨居/2室1厅/75.12平米/南 北/简装/无电梯,中楼层(共6层)/2003年建板楼/六铺炕,34人关注/54次带看1个月以前发布距离2号线鼓楼大街站899米房本满五年976万单价129926元/平米
4,安德馨居/2室1厅/67.94平米/南 北/精装/无电梯,中楼层(共7层)/2002年建板楼/六铺炕,333人关注/93次带看7个月以前发布距离2号线积水潭站1087米房本满五年813万单价119665元/平米
5,安德馨居/3室1厅/93.48平米/西/精装/无电梯,顶层(共6层)/2003年建板楼/六铺炕,16人关注/8次带看1个月以前发布距离2号线积水潭站914米房本满五年1199万单价128263元/平米
6,安德馨居/3室2厅/127.02平米/南 北/简装/有电梯,中楼层(共6层)/2003年建板楼/六铺炕,410人关注/85次带看10个月以前发布距离2号线鼓楼大街站1033米房本满五年1650万单价129901元/平米
7,安德馨居/2室2厅/145.11平米/南/精装/有电梯,顶层(共7层)/2003年建板楼/六铺炕,28人关注/11次带看1个月以前发布距离2号线鼓楼大街站968米房本满五年1690万单价116464元/平米
8,安德馨居/4室1厅/90.82平米/南 北/简装/无电梯,顶层(共7层)/2003年建板楼/六铺炕,52人关注/19次带看5个月以前发布距离2号线积水潭站1048米房本满五年1180万单价129928元/平米
9,安德馨居/2室2厅/133.27平米/南 北/精装/有电梯,中楼层(共7层)/2003年建板楼/六铺炕,23人关注/0次带看9天以前发布距离2号线鼓楼大街站968米房本满五年1639万单价122984元/平米
