,pgl_basic,game,date,age,team,opp,gameResult,gs,mp,fg,fga,fg_pct,fg3,fg3a,fg3_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,plus_minus
0,6,1,1951-03-21,23-109,INO,MNL,-14,,,9,,,,,,1,2,.500,,,,,,,,,19,,
1,7,2,1951-03-23,23-111,INO,MNL,20,,,10,,,,,,3,4,.750,,,,,,,,,23,,
2,8,3,1951-03-25,23-113,INO,MNL,-5,,,8,,,,,,8,11,.727,,,,,,,,,24,,
